Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,URM,Illinois,Non-Illinois,
120228 ,KP ,434 ,MS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,6,5,1,0,0,2,0,0,0,0,0,4,0,0,0,0,2,0,0,6,10KS1854MS
120228 ,KP ,434 ,MS ,4026 ,Bioinformatics ,4028 ,Computer Science ,8,6,2,0,2,2,0,0,0,0,0,4,0,0,0,0,2,0,1,7,10KS4028MS
120228 ,KP ,434 ,NDEG ,0112 ,Computer Science ,  ,  ,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,10KS0112NDEG
120228 ,KP ,434 ,NDEG ,0112 ,Computer Science ,  ,  ,6,4,2,0,2,2,0,0,0,0,0,1,1,0,0,0,2,0,0,6,1SKS0112NDEU
120228 ,KP ,434 ,PHD ,0112 ,Computer Science ,  ,  ,489,371,118,0,73,55,6,20,0,0,5,323,7,8,3,0,62,27,21,468,10KS0112PHD
120228 ,KP ,434 ,PHD ,0112 ,Computer Science ,5511 ,Computational Sci & Engr ,3,3,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,2,0,3,10KS0112PHD
120228 ,KP ,545 ,MS ,5244 ,Financial Engineering ,  ,  ,54,40,14,0,0,1,0,0,0,0,0,53,0,0,0,0,1,0,0,54,10KS5244MS
120228 ,KP ,545 ,MS ,5244 ,Financial Engineering ,5539 ,Advanced Analytics in IESE ,4,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,2,10KS5244MS
120228 ,KP ,545 ,MS ,5244 ,Financial Engineering ,5877 ,Data Analytics in Finance ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KS5244MS
120228 ,KP ,545 ,NONE ,5333 ,Engineering Undeclared ,  ,  ,207,149,58,0,80,38,11,47,0,0,9,19,3,15,2,0,45,60,164,43,10KP5333NONE
120228 ,KP ,615 ,BS ,4048 ,Aerospace Engineering ,  ,  ,645,526,119,0,250,187,7,82,0,0,34,71,14,14,3,2,217,97,395,250,10KP4048BS
120228 ,KP ,615 ,MENGR ,1211 ,Engineering ,5862 ,Aerospace Systems Engineering ,4,4,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,2,2,1PKS5862MENG
120228 ,KP ,615 ,MENGR ,1211 ,Engineering ,5862 ,Aerospace Systems Engineering ,17,13,4,0,9,4,0,4,0,0,0,0,0,1,1,0,4,4,6,11,1PKS5862MENU
120228 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,121,106,15,0,37,16,3,3,0,0,3,58,1,3,1,0,18,7,22,99,10KS4048MS
120228 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,34,29,5,0,19,7,0,4,0,0,2,0,2,0,1,1,8,6,4,30,10KS4048MSU
120228 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,5511 ,Computational Sci & Engr ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KS4048MS
120228 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,5684 ,BS/MS Aerospace Engineering ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10KS5684MS
120228 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,  ,  ,114,94,20,0,41,15,2,4,0,0,1,51,0,3,0,0,16,6,18,96,10KS4048PHD
120228 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,5511 ,Computational Sci & Engr ,8,8,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,1,0,8,10KS4048PHD
120228 ,KP ,917 ,BS ,0118 ,Engineering Mechanics ,  ,  ,105,94,11,0,37,26,1,9,0,1,6,24,1,3,0,1,31,12,59,46,10KP0118BS
120228 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,  ,  ,934,753,181,0,353,245,13,113,1,0,42,154,13,20,10,4,284,135,571,363,10KP0133BS
120228 ,KP ,917 ,MENGR ,0133 ,Mechanical Engineering ,  ,  ,59,52,7,0,7,9,1,1,0,0,1,40,0,1,0,0,10,2,14,45,1PKS0133MENG
120228 ,KP ,917 ,MENGR ,0133 ,Mechanical Engineering ,  ,  ,27,24,3,0,13,4,1,6,0,0,1,1,1,2,0,0,6,8,12,15,1PKS0133MENU
120228 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,32,28,4,0,2,1,2,0,0,0,3,24,0,4,0,1,2,5,3,29,10KS0133MS
120228 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,7,7,0,0,5,1,0,0,0,0,1,0,0,0,0,0,2,0,4,3,10KS0133MSU
120228 ,KP ,917 ,MS ,0242 ,Theoretical & Applied Mechans ,  ,  ,3,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10KS0242MS
120228 ,KP ,917 ,NDEG ,0133 ,Mechanical Engineering ,  ,  ,44,39,5,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,44,10KP0133NDEX
120228 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,  ,  ,289,233,56,0,49,14,2,8,0,0,1,215,0,3,0,0,16,10,22,267,10KS0133PHD
120228 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,5511 ,Computational Sci & Engr ,11,10,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,10KS0133PHD
120228 ,KP ,917 ,PHD ,0242 ,Theoretical & Applied Mechans ,  ,  ,13,11,2,0,4,2,0,0,0,0,0,7,0,0,0,0,2,0,0,13,10KS0242PHD
120228 ,KP ,917 ,PHD ,0242 ,Theoretical & Applied Mechans ,5511 ,Computational Sci & Engr ,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,10KS0242PHD
120228 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,  ,  ,294,202,92,0,97,75,4,24,0,0,14,78,2,5,1,0,90,29,148,146,10KP0130BS
120228 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,43,32,11,0,5,1,0,1,0,0,0,36,0,0,0,0,1,1,3,40,10KS0130MS
120228 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,5511 ,Computational Sci & Engr ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KS0130MS
120228 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,  ,  ,168,119,49,0,39,16,1,5,0,0,1,106,0,1,0,0,18,6,10,158,10KS0130PHD
120228 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,5511 ,Computational Sci & Engr ,6,5,1,0,0,3,0,0,0,0,1,2,0,0,0,0,4,0,0,6,10KS0130PHD
120228 ,KP ,933 ,BS ,0109 ,Computer Engineering ,  ,  ,1331,1119,212,0,292,543,23,69,0,0,37,354,13,32,5,1,576,99,595,736,10KP0109BS
120228 ,KP ,933 ,BS ,0115 ,Electrical Engineering ,  ,  ,917,800,115,2,260,309,13,54,0,0,42,226,13,16,8,3,347,75,410,507,10KP0115BS
120228 ,KP ,933 ,MENGR ,1200 ,Electrical & Computer Engr ,  ,  ,142,112,27,3,7,14,0,1,0,0,0,120,0,0,0,0,14,1,7,135,1PKS1200MENG
120228 ,KP ,933 ,MENGR ,1200 ,Electrical & Computer Engr ,  ,  ,19,19,0,0,8,7,1,0,0,0,0,2,1,1,0,0,7,1,7,12,1PKS1200MENU
120228 ,KP ,933 ,MS ,1200 ,Electrical & Computer Engr ,  ,  ,148,129,19,0,17,25,0,3,0,0,4,99,0,1,0,0,29,3,16,132,10KS1200MS
120228 ,KP ,933 ,MS ,1200 ,Electrical & Computer Engr ,5511 ,Computational Sci & Engr ,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10KS1200MS
120228 ,KP ,933 ,NDEG ,0109 ,Computer Engineering ,  ,  ,72,58,14,0,1,0,0,0,0,0,0,70,1,0,0,0,0,0,0,72,10KP0109NDEX
120228 ,KP ,933 ,NDEG ,0115 ,Electrical Engineering ,  ,  ,65,52,13,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,65,10KP0115NDEX
120228 ,KP ,933 ,PHD ,1200 ,Electrical & Computer Engr ,  ,  ,373,302,71,0,63,28,1,3,0,0,3,275,0,1,1,0,30,5,28,345,10KS1200PHD
120228 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,61,51,9,1,36,10,1,5,0,0,5,3,1,2,2,0,14,8,36,25,10KP5183BS
120228 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3913 ,"Power, Safety, and the Environ ",28,23,5,0,17,1,1,5,0,0,1,2,1,1,0,0,2,6,23,5,10KP5183BS
120228 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3914 ,Plasma and Fusion Sci and Engr ,25,23,2,0,18,3,1,1,0,0,2,0,0,1,0,0,5,2,18,7,10KP5183BS
120228 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3915 ,"Radiol, Medical, & Instr Apps ",13,8,5,0,7,3,1,1,0,0,1,0,0,1,0,1,4,3,11,2,10KP5183BS
120228 ,KP ,973 ,MENGR ,1211 ,Engineering ,5863 ,Plasma Engineering ,16,14,2,0,11,2,1,0,0,0,0,2,0,1,0,0,2,1,5,11,1PKS5863MENG
120228 ,KP ,973 ,MS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,23,21,2,0,14,1,0,1,0,0,2,4,1,0,1,0,2,2,12,11,10KS5183MS
120228 ,KP ,973 ,MS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",5511 ,Computational Sci & Engr ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS5183MS
120228 ,KP ,973 ,PHD ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,69,59,10,0,25,4,1,3,0,0,2,32,2,1,0,0,6,4,17,52,10KS5183PHD
120228 ,KP ,973 ,PHD ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",5511 ,Computational Sci & Engr ,8,8,0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0,0,8,10KS5183PHD
120228 ,KP ,  ,  ,  ,Grainger Engineering ,  ,***College total*** ,14147,10737,3383,27,3607,3417,206,883,3,5,398,5197,431,294,74,32,3784,1188,5055,9092, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120228 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120228 ,KR ,447 ,NDEG ,0067 ,Nondegree ,  ,  ,24,9,15,0,5,1,1,0,0,0,0,17,0,1,0,0,1,1,7,17,10KR0067NDEG
120228 ,KR ,495 ,AD ,0265 ,Music ,  ,  ,5,2,3,0,2,0,0,0,0,0,1,2,0,1,0,0,1,1,0,5,10KS0265AD
120228 ,KR ,495 ,AMUSD ,0265 ,Music ,3930 ,Choral Music ,4,3,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,10KS0265AMUS
120228 ,KR ,495 ,AMUSD ,0265 ,Music ,5110 ,Performance and Literature ,88,35,53,0,36,9,1,2,0,0,4,35,1,1,1,0,12,4,16,72,10KS0265AMUS
120228 ,KR ,495 ,AMUSD ,0265 ,Music ,5111 ,Music Composition ,13,8,5,0,4,1,1,0,0,0,0,7,0,1,0,0,1,1,1,12,10KS0265AMUS
120228 ,KR ,495 ,AMUSD ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,5,2,3,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5,10KS0265AMUS
120228 ,KR ,495 ,AMUSD ,0265 ,Music ,5118 ,Jazz Performance ,28,25,3,0,18,0,3,1,0,0,1,5,0,3,1,0,0,5,10,18,10KS0265AMUS
120228 ,KR ,495 ,AMUSD ,0265 ,Music ,5314 ,Instrmntl Conducting Wind Band ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10KS0265AMUS
120228 ,KR ,495 ,AMUSD ,0265 ,Music ,5315 ,Instrmntl Conducting Orchestra ,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,10KS0265AMUS
120228 ,KR ,495 ,BA ,0265 ,Music ,  ,  ,68,46,22,0,29,12,11,2,0,0,2,11,1,12,1,0,15,14,50,18,10KR0265BA
120228 ,KR ,495 ,BMA ,5646 ,Lyric Theatre ,  ,  ,19,5,14,0,15,0,0,3,0,0,1,0,0,0,0,0,1,3,15,4,10KR5646BMA
120228 ,KR ,495 ,BMA ,5646 ,Lyric Theatre ,5644 ,Creative ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KR5646BMA
120228 ,KR ,495 ,BMA ,5646 ,Lyric Theatre ,5645 ,Performance ,9,3,6,0,6,0,0,2,0,0,0,0,1,0,0,0,0,2,7,2,10KR5646BMA
120228 ,KR ,495 ,BME ,0168 ,Music Education ,  ,  ,22,9,13,0,19,1,0,2,0,0,0,0,0,0,0,0,1,2,21,1,10KR0168BME
120228 ,KR ,495 ,BME ,0168 ,Music Education ,3930 ,Choral Music ,32,9,23,0,17,7,2,6,0,0,0,0,0,4,0,0,9,8,29,3,10KR3930BME
120228 ,KR ,495 ,BME ,0168 ,Music Education ,3931 ,Instrumental Music ,78,41,37,0,44,4,1,23,0,0,4,2,0,3,1,0,8,25,72,6,10KR3931BME
120228 ,KR ,495 ,BME ,0168 ,Music Education ,3932 ,Elementary General Music ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10KR3932BME
120228 ,KR ,495 ,BME ,0168 ,Music Education ,5593 ,Technology ,8,3,5,0,2,0,1,2,0,0,2,1,0,1,0,0,2,3,7,1,10KR5593BME
120228 ,KR ,495 ,BMUS ,0157 ,Voice ,  ,  ,13,4,9,0,6,2,1,2,0,0,2,0,0,1,0,0,5,3,10,3,10KR0157BMUS
120228 ,KR ,495 ,BMUS ,0158 ,Instrumental Music ,  ,  ,60,35,25,0,36,11,1,6,0,0,4,1,1,1,0,0,15,7,42,18,10KR0158BMUS
120228 ,KR ,495 ,BMUS ,0159 ,Music Composition ,  ,  ,9,8,1,0,4,1,0,1,0,0,2,1,0,0,0,0,3,1,7,2,10KR0159BMUS
120228 ,KR ,495 ,BMUS ,0161 ,Open Studies ,  ,  ,6,2,4,0,3,2,0,0,0,0,0,1,0,0,0,0,2,0,4,2,10KR0161BMUS
120228 ,KR ,495 ,BMUS ,1481 ,Musicology ,  ,  ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,10KR1481BMUS
120228 ,KR ,495 ,BMUS ,5045 ,Jazz Performance ,  ,  ,14,14,0,0,12,0,2,0,0,0,0,0,0,2,0,0,0,2,12,2,10KR5045BMUS
120228 ,KR ,495 ,BS ,5639 ,Computer Science and Music ,  ,  ,32,28,4,0,12,10,0,1,0,0,0,8,1,0,0,0,10,1,14,18,10KR5639BS
120228 ,KR ,495 ,MME ,0168 ,Music Education ,  ,  ,13,6,7,0,4,3,0,3,0,0,0,3,0,0,0,0,3,3,6,7,10KS0168MME
120228 ,KR ,495 ,MMUS ,0265 ,Music ,3930 ,Choral Music ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KS0265MMUS
120228 ,KR ,495 ,MMUS ,0265 ,Music ,5110 ,Performance and Literature ,63,27,36,0,37,3,2,4,0,0,1,16,0,3,0,0,4,6,6,57,10KS0265MMUS
120228 ,KR ,495 ,MMUS ,0265 ,Music ,5111 ,Music Composition ,3,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,10KS0265MMUS
120228 ,KR ,495 ,MMUS ,0265 ,Music ,5113 ,Musicology ,9,2,7,0,6,0,1,1,0,0,0,1,0,1,0,0,0,2,4,5,10KS0265MMUS
120228 ,KR ,495 ,MMUS ,0265 ,Music ,5114 ,Piano Pedagogy ,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10KS0265MMUS
120228 ,KR ,495 ,MMUS ,0265 ,Music ,5115 ,Instrumental Conducting (Band) ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10KS0265MMUS
120228 ,KR ,495 ,MMUS ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10KS0265MMUS
120228 ,KR ,495 ,MMUS ,0265 ,Music ,5118 ,Jazz Performance ,13,11,2,0,9,0,1,0,0,0,1,2,0,1,0,0,1,1,6,7,10KS0265MMUS
120228 ,KR ,495 ,PHD ,0168 ,Music Education ,  ,  ,8,4,4,0,3,1,1,2,0,0,0,1,0,1,0,0,1,3,4,4,10KS0168PHD
120228 ,KR ,495 ,PHD ,1481 ,Musicology ,  ,  ,17,8,9,0,12,0,1,2,0,0,1,1,0,2,0,0,0,4,1,16,10KS1481PHD
120228 ,KR ,495 ,PHD ,1481 ,Musicology ,5080 ,Medieval Studies ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS1481PHD
120228 ,KR ,526 ,BASA ,5665 ,Studio Art ,  ,  ,9,1,8,0,2,3,0,2,0,0,1,1,0,1,0,0,3,3,7,2,10KR5665BASA
120228 ,KR ,526 ,BASA ,5665 ,Studio Art ,0257 ,Painting ,10,0,10,0,6,0,1,2,0,0,0,1,0,2,0,0,0,3,9,1,10KR5665BASA
120228 ,KR ,526 ,BASA ,5665 ,Studio Art ,0259 ,Printmaking ,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,10KR5665BASA
120228 ,KR ,526 ,BASA ,5665 ,Studio Art ,5647 ,New Media ,3,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,10KR5665BASA
120228 ,KR ,526 ,BASA ,5665 ,Studio Art ,5648 ,General Studio Art ,10,1,9,0,3,1,3,2,0,0,0,0,1,3,0,0,1,5,10,0,10KR5665BASA
120228 ,KR ,526 ,BASA ,5665 ,Studio Art ,5902 ,Fashion ,7,1,6,0,1,1,0,4,0,0,0,1,0,1,0,0,2,4,6,1,10KR5665BASA
120228 ,KR ,526 ,BFA ,0148 ,Graphic Design ,  ,  ,210,59,150,1,89,45,17,33,0,1,12,11,2,22,4,3,52,58,183,27,10KR0148BFA
120228 ,KR ,526 ,BFA ,0150 ,History of Art ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KR0150BFA
120228 ,KR ,526 ,BFA ,0151 ,Photography ,  ,  ,16,5,11,0,9,2,0,3,0,0,2,0,0,1,0,0,3,4,14,2,10KR0151BFA
120228 ,KR ,526 ,BFA ,0152 ,Industrial Design ,  ,  ,147,79,68,0,35,43,8,16,0,0,5,38,2,10,1,0,50,24,78,69,10KR0152BFA
120228 ,KR ,526 ,BFA ,0153 ,Painting ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10KR0153BFA
120228 ,KR ,526 ,BFA ,0169 ,Art Education ,  ,  ,41,4,37,0,24,2,1,13,0,0,0,1,0,2,2,0,3,14,40,1,10KR0169BFA
120228 ,KR ,526 ,BFA ,5128 ,New Media ,  ,  ,4,2,2,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,3,1,10KR5128BFA
120228 ,KR ,526 ,BFA ,5720 ,Art and Art History ,  ,  ,7,0,6,1,4,0,0,1,0,0,0,2,0,0,1,0,0,1,5,2,10KR5720BFA
120228 ,KR ,526 ,BFASA ,5665 ,Studio Art ,  ,  ,27,7,20,0,8,5,2,7,0,0,1,3,1,3,0,1,6,9,24,3,10KR5665BFAS
120228 ,KR ,526 ,BFASA ,5665 ,Studio Art ,0257 ,Painting ,8,2,6,0,4,0,0,0,0,0,2,2,0,0,0,0,2,0,6,2,10KR5665BFAS
120228 ,KR ,526 ,BFASA ,5665 ,Studio Art ,0258 ,Photography ,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,10KR5665BFAS
120228 ,KR ,526 ,BFASA ,5665 ,Studio Art ,0259 ,Printmaking ,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10KR5665BFAS
120228 ,KR ,526 ,BFASA ,5665 ,Studio Art ,0260 ,Sculpture ,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,10KR5665BFAS
120228 ,KR ,526 ,BFASA ,5665 ,Studio Art ,5647 ,New Media ,4,0,4,0,1,0,1,1,0,0,0,1,0,1,1,0,0,2,3,1,10KR5665BFAS
120228 ,KR ,526 ,BFASA ,5665 ,Studio Art ,5648 ,General Studio Art ,5,1,4,0,2,1,0,2,0,0,0,0,0,1,0,0,1,2,4,1,10KR5665BFAS
120228 ,KR ,526 ,BFASA ,5665 ,Studio Art ,5902 ,Fashion ,4,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,10KR5665BFAS
120228 ,KR ,526 ,EDM ,0169 ,Art Education ,  ,  ,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,10KS0169EDM
120228 ,KR ,526 ,MA ,0250 ,Art History ,  ,  ,4,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10KS0250MA
120228 ,KR ,526 ,MFA ,0252 ,Art and Design ,  ,  ,5,3,2,0,2,1,1,0,0,0,0,1,0,1,0,0,1,1,2,3,10KS0252MFA
120228 ,KR ,526 ,MFA ,0252 ,Art and Design ,0255 ,Industrial Design ,12,8,4,0,0,2,0,0,0,0,0,10,0,0,0,0,2,0,0,12,10KS0255MFA
120228 ,KR ,526 ,MFA ,0252 ,Art and Design ,0257 ,Painting ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10KS0257MFA
120228 ,KR ,526 ,MFA ,0252 ,Art and Design ,0258 ,Photography ,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,10KS0258MFA
120228 ,KR ,526 ,MFA ,0252 ,Art and Design ,5920 ,Design for Responsible Innov ,9,2,7,0,3,0,1,1,0,0,0,4,0,1,0,0,0,2,2,7,10KS5920MFA
120228 ,KR ,526 ,NONE ,4090 ,Art Undeclared ,  ,  ,13,3,10,0,5,5,0,1,0,0,1,1,0,1,0,0,6,2,12,1,10KR4090NONE
120228 ,KR ,526 ,PHD ,0169 ,Art Education ,  ,  ,17,4,13,0,7,1,0,1,0,0,0,8,0,1,0,0,1,1,6,11,10KS0169PHD
120228 ,KR ,526 ,PHD ,0250 ,Art History ,  ,  ,7,2,5,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,10KS0250PHD
120228 ,KR ,526 ,PHD ,0250 ,Art History ,5080 ,Medieval Studies ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,10KS0250PHD
120228 ,KR ,569 ,BLA ,0156 ,Landscape Architecture ,  ,  ,71,37,34,0,36,4,3,14,0,0,0,12,2,3,2,0,5,17,56,15,10KR0156BLA
120228 ,KR ,569 ,MLA ,0156 ,Landscape Architecture ,  ,  ,32,13,19,0,8,1,0,0,0,0,0,23,0,0,0,0,1,0,5,27,10KS0156MLA
120228 ,KR ,569 ,MSUD ,5721 ,Sustainable Urban Design ,  ,  ,5,3,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4,1PKS5721MSUD
120228 ,KR ,569 ,PHD ,0156 ,Landscape Architecture ,  ,  ,12,4,8,0,1,1,0,0,0,0,0,10,0,0,0,0,1,0,2,10,10KS0156PHD
120228 ,KR ,644 ,BS ,5749 ,Sustainable Design ,  ,  ,76,29,47,0,39,8,6,12,0,0,4,6,1,8,0,0,12,20,69,7,10KR5749BS
120228 ,KR ,644 ,BS ,5749 ,Sustainable Design ,6006 ,BS SD / MUP UP ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10KR6006BS
120228 ,KR ,733 ,BA ,5504 ,Urban Studies and Planning ,  ,  ,46,29,17,0,25,4,6,6,0,0,0,5,0,6,1,0,5,12,33,13,10KR5504BA
120228 ,KR ,733 ,BA ,5504 ,Urban Studies and Planning ,5564 ,Sustainability ,11,6,5,0,4,0,3,3,0,0,1,0,0,4,1,0,0,7,11,0,10KR5504BA
120228 ,KR ,733 ,BA ,5504 ,Urban Studies and Planning ,5565 ,Policy and Planning ,22,14,8,0,12,3,1,5,0,0,0,1,0,2,0,0,4,6,19,3,10KR5504BA
120228 ,KR ,733 ,BA ,5504 ,Urban Studies and Planning ,5565 ,Policy and Planning ,4,2,2,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,3,1,10KR5907BA
120228 ,KR ,733 ,BA ,5504 ,Urban Studies and Planning ,5566 ,Global Cities ,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,10KR5504BA
120228 ,KR ,733 ,BA ,5504 ,Urban Studies and Planning ,5567 ,Social Justice ,9,1,8,0,2,3,0,4,0,0,0,0,0,1,1,0,3,4,8,1,10KR5504BA
120228 ,KR ,733 ,BA ,5504 ,Urban Studies and Planning ,5907 ,BA USP / MUP UP ,3,2,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,10KR5907BA
120228 ,KR ,733 ,MS ,5638 ,Sustainable Urban Management ,  ,  ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1PKS5638MS
120228 ,KR ,733 ,MUP ,0155 ,Urban Planning ,  ,  ,52,16,36,0,10,4,2,4,0,0,1,31,0,4,0,0,4,7,12,40,10KS0155MUP
120228 ,KR ,733 ,MUP ,0155 ,Urban Planning ,5907 ,BA USP / MUP UP ,3,1,2,0,0,0,1,0,0,0,2,0,0,1,0,1,2,2,3,0,10KS5907MUP
120228 ,KR ,733 ,PHD ,0274 ,Regional Planning ,  ,  ,12,2,10,0,2,0,1,0,0,0,0,9,0,1,0,0,0,1,0,12,10KS0274PHD
120228 ,KR ,767 ,BS ,4091 ,Architectural Studies ,  ,  ,426,212,214,0,175,67,31,90,0,0,17,42,4,41,8,2,80,128,355,71,10KR4091BS
120228 ,KR ,767 ,MARCH ,5642 ,Architecture ,0247 ,Architecture - 2 Yr ,140,58,81,1,39,11,2,14,0,0,2,71,1,3,2,0,12,17,60,80,10KS0247MARC
120228 ,KR ,767 ,MARCH ,5642 ,Architecture ,0248 ,Architecture Track 3 ,16,7,9,0,7,1,1,2,0,0,0,5,0,1,0,0,1,3,10,6,10KS0248MARC
120228 ,KR ,767 ,MS ,4091 ,Architectural Studies ,  ,  ,3,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10KS4091MS
120228 ,KR ,767 ,MS ,4091 ,Architectural Studies ,5561 ,Structures ,3,2,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,10KS4091MS
120228 ,KR ,767 ,PHD ,5642 ,Architecture ,  ,  ,15,5,10,0,1,1,0,0,0,0,0,13,0,0,0,0,1,0,1,14,10KS5642PHD
120228 ,KR ,801 ,BA ,0261 ,Dance ,  ,  ,4,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,3,1,10KR0261BA
120228 ,KR ,801 ,BFA ,0261 ,Dance ,  ,  ,46,6,40,0,26,3,12,4,0,0,1,0,0,13,0,0,3,17,35,11,10KR0261BFA
